"B17021_001E","B17021_001M","B17021_002E","B17021_002M","B17021_003E","B17021_003M","B17021_004E","B17021_004M","B17021_005E","B17021_005M","B17021_006E","B17021_006M","B17021_007E","B17021_007M","B17021_008E","B17021_008M","B17021_009E","B17021_009M","B17021_010E","B17021_010M","B17021_011E","B17021_011M","B17021_012E","B17021_012M","B17021_013E","B17021_013M","B17021_014E","B17021_014M","B17021_015E","B17021_015M","B17021_016E","B17021_016M","B17021_017E","B17021_017M","B17021_018E","B17021_018M","B17021_019E","B17021_019M","B17021_020E","B17021_020M","B17021_021E","B17021_021M","B17021_022E","B17021_022M","B17021_023E","B17021_023M","B17021_024E","B17021_024M","B17021_025E","B17021_025M","B17021_026E","B17021_026M","B17021_027E","B17021_027M","B17021_028E","B17021_028M","B17021_029E","B17021_029M","B17021_030E","B17021_030M","B17021_031E","B17021_031M","B17021_032E","B17021_032M","B17021_033E","B17021_033M","B17021_034E","B17021_034M","B17021_035E","B17021_035M","GEO_ID","NAME"
"948","313","95","105","61","97","61","97","61","97","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","34","43","10","19","10","19","0","13","24","38","853","303","677","281","533","286","533","286","0","13","144","129","30","53","30","53","0","13","114","116","114","116","0","13","176","131","145","115","118","110","27","32","31","38","1500000US060855031252","Block Group 2, Census Tract 5031.25, Santa Clara County, California"
"3421","867","175","148","79","113","60","111","60","111","0","13","19","32","0","13","0","13","0","13","19","32","0","13","19","32","96","89","81","78","67","75","14","24","15","25","3246","874","2973","895","1438","514","1438","514","0","13","1535","952","560","499","517","460","43","73","975","864","975","864","0","13","273","131","252","122","231","122","21","35","21","35","1500000US060855031261","Block Group 1, Census Tract 5031.26, Santa Clara County, California"
"1748","450","23","37","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","23","37","23","37","23","37","0","13","0","13","1725","451","1136","424","766","366","766","366","0","13","370","223","199","163","199","163","0","13","171","168","171","168","0","13","589","234","546","229","506","232","40","43","43","47","1500000US060855031271","Block Group 1, Census Tract 5031.27, Santa Clara County, California"
"2264","642","137","90","79","83","0","13","0","13","0","13","79","83","30","49","30","49","0","13","49","76","49","76","0","13","58","34","58","34","43","42","15","23","0","13","2127","645","1885","647","1145","513","1103","497","42","65","740","520","30","50","30","50","0","13","710","523","676","512","34","32","242","127","192","94","177","90","15","25","50","63","1500000US060855031272","Block Group 2, Census Tract 5031.27, Santa Clara County, California"
"2596","417","351","189","316","186","22","27","14","23","8","13","294","184","76","92","76","92","0","13","218","144","218","144","0","13","35","26","8","11","8","11","0","13","27","24","2245","433","2145","432","1969","420","1922","420","47","46","176","94","56","60","56","60","0","13","120","73","113","71","7","11","100","89","43","29","28","27","15","14","57","80","1500000US060855032071","Block Group 1, Census Tract 5032.07, Santa Clara County, California"
"1276","307","66","59","61","59","61","59","42","51","19","27","0","13","0","13","0","13","0","13","0","13","0","13","0","13","5","7","5","7","5","7","0","13","0","13","1210","303","1134","291","910","256","896","255","14","20","224","143","43","58","34","45","9","13","181","132","181","132","0","13","76","63","33","25","12","12","21","22","43","42","1500000US060855032072","Block Group 2, Census Tract 5032.07, Santa Clara County, California"
"1915","631","97","98","90","98","20","30","19","29","1","7","70","92","4","6","0","13","4","6","66","92","66","92","0","13","7","11","0","13","0","13","0","13","7","11","1818","663","1744","662","1503","678","1501","679","2","7","241","146","36","30","36","30","0","13","205","145","171","136","34","36","74","40","51","26","30","23","21","18","23","23","1500000US060855032081","Block Group 1, Census Tract 5032.08, Santa Clara County, California"
"1918","481","96","78","88","77","44","63","40","64","4","7","44","44","6","11","6","11","0","13","38","43","30","47","8","13","8","15","0","13","0","13","0","13","8","15","1822","485","1706","477","1440","470","1396","459","44","48","266","233","66","83","66","83","0","13","200","215","200","215","0","13","116","95","43","22","14","14","29","19","73","84","1500000US060855032082","Block Group 2, Census Tract 5032.08, Santa Clara County, California"
"2817","634","53","51","28","49","28","49","28","49","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","25","13","14","13","14","13","0","13","11","5","2764","642","2718","644","1942","675","1782","618","160","167","776","294","289","192","243","154","46","45","487","256","487","256","0","13","46","41","26","21","9","9","17","19","20","22","1500000US060855032101","Block Group 1, Census Tract 5032.10, Santa Clara County, California"
"1718","368","161","119","161","119","132","107","60","57","72","91","29","45","0","13","0","13","0","13","29","45","29","45","0","13","0","13","0","13","0","13","0","13","0","13","1557","352","1508","358","1123","335","1123","335","0","13","385","273","268","255","252","235","16","21","117","99","82","67","35","46","49","55","23","26","0","13","23","26","26","29","1500000US060855032102","Block Group 2, Census Tract 5032.10, Santa Clara County, California"
"2321","736","76","68","51","62","37","58","0","13","37","58","14","23","0","13","0","13","0","13","14","23","0","13","14","23","25","28","0","13","0","13","0","13","25","28","2245","729","2151","726","1636","681","1602","683","34","54","515","260","115","142","115","142","0","13","400","215","355","183","45","46","94","59","70","43","51","39","19","18","24","33","1500000US060855032111","Block Group 1, Census Tract 5032.11, Santa Clara County, California"
"2138","490","183","209","153","207","26","29","0","13","26","29","127","204","0","13","0","13","0","13","127","204","127","204","0","13","30","29","0","13","0","13","0","13","30","29","1955","481","1870","489","1529","518","1478","511","51","40","341","298","0","13","0","13","0","13","341","298","286","243","55","65","85","53","40","32","25","25","15","18","45","43","1500000US060855032112","Block Group 2, Census Tract 5032.11, Santa Clara County, California"
"1870","429","125","99","96","85","53","59","19","30","34","50","43","69","43","69","43","69","0","13","0","13","0","13","0","13","29","46","10","15","10","15","0","13","19","43","1745","408","1731","410","1071","363","1062","363","9","11","660","309","243","260","243","260","0","13","417","219","388","210","29","16","14","12","14","12","14","12","0","13","0","13","1500000US060855032121","Block Group 1, Census Tract 5032.12, Santa Clara County, California"
"1362","339","184","176","164","175","40","36","40","36","0","13","124","171","6","10","6","10","0","13","118","171","98","149","20","23","20","22","4","6","4","6","0","13","16","21","1178","312","1132","307","767","272","767","272","0","13","365","212","211","186","199","174","12","17","154","99","149","98","5","7","46","40","12","12","8","10","4","7","34","36","1500000US060855032122","Block Group 2, Census Tract 5032.12, Santa Clara County, California"
"1359","527","78","102","69","101","69","101","47","69","22","32","0","13","0","13","0","13","0","13","0","13","0","13","0","13","9","10","0","13","0","13","0","13","9","10","1281","517","1258","516","766","230","744","230","22","32","492","495","116","128","68","70","48","69","376","474","376","474","0","13","23","16","23","16","15","13","8","9","0","13","1500000US060855032123","Block Group 3, Census Tract 5032.12, Santa Clara County, California"
"1931","962","273","139","238","138","118","113","118","113","0","13","120","81","69","58","0","13","69","58","51","58","51","58","0","13","35","33","19","21","19","21","0","13","16","25","1658","948","1621","944","1118","935","1080","924","38","49","503","262","503","262","503","262","0","13","0","13","0","13","0","13","37","48","21","25","7","10","14","22","16","25","1500000US060855032131","Block Group 1, Census Tract 5032.13, Santa Clara County, California"
"3413","731","610","392","560","395","433","349","413","348","20","33","127","117","40","66","40","66","0","13","87","99","16","24","71","97","50","37","21","19","13","15","8","12","29","32","2803","658","2619","662","1440","423","1440","423","0","13","1179","642","476","268","469","267","7","10","703","606","685","603","18","21","184","108","94","49","59","47","35","35","90","80","1500000US060855032132","Block Group 2, Census Tract 5032.13, Santa Clara County, California"
"1075","380","12","21","12","21","0","13","0","13","0","13","12","21","12","21","0","13","12","21","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","1063","376","1022","379","709","327","709","327","0","13","313","295","193","266","193","266","0","13","120","115","120","115","0","13","41","37","41","37","41","37","0","13","0","13","1500000US060855032171","Block Group 1, Census Tract 5032.17, Santa Clara County, California"
"1695","536","188","253","188","253","188","253","188","253","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","1507","606","1490","609","827","466","827","466","0","13","663","391","135","153","135","153","0","13","528","399","528","399","0","13","17","25","8","12","0","13","8","12","9","13","1500000US060855032172","Block Group 2, Census Tract 5032.17, Santa Clara County, California"
"1426","463","37","41","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","37","41","30","40","30","40","0","13","7","5","1389","463","1387","463","885","320","851","305","34","57","502","480","0","13","0","13","0","13","502","480","493","479","9","15","2","5","0","13","0","13","0","13","2","5","1500000US060855032173","Block Group 3, Census Tract 5032.17, Santa Clara County, California"
"1825","626","169","124","139","116","84","92","32","54","52","79","55","78","8","12","0","13","8","12","47","76","47","76","0","13","30","42","30","42","0","13","30","42","0","13","1656","610","1585","621","597","295","597","295","0","13","988","610","299","279","299","279","0","13","689","545","665","544","24","25","71","101","0","13","0","13","0","13","71","101","1500000US060855032181","Block Group 1, Census Tract 5032.18, Santa Clara County, California"
"1834","338","358","178","302","177","50","79","50","79","0","13","252","163","30","24","0","13","30","24","222","162","206","162","16","25","56","34","56","34","56","34","0","13","0","13","1476","355","1411","358","904","351","904","351","0","13","507","272","332","237","287","196","45","48","175","144","109","117","66","48","65","40","65","40","65","40","0","13","0","13","1500000US060855032182","Block Group 2, Census Tract 5032.18, Santa Clara County, California"
"1308","446","253","183","41","66","0","13","0","13","0","13","41","66","0","13","0","13","0","13","41","66","41","66","0","13","212","174","6","10","6","10","0","13","206","173","1055","394","897","375","562","305","562","305","0","13","335","208","113","130","113","130","0","13","222","176","222","176","0","13","158","153","47","36","9","14","38","34","111","127","1500000US060855032183","Block Group 3, Census Tract 5032.18, Santa Clara County, California"
"1366","405","358","208","337","217","99","157","99","157","0","13","238","126","0","13","0","13","0","13","238","126","221","130","17","30","21","35","21","35","21","35","0","13","0","13","1008","365","846","397","428","207","428","207","0","13","418","348","172","273","172","273","0","13","246","228","188","213","58","37","162","154","102","91","56","67","46","59","60","77","1500000US060855032191","Block Group 1, Census Tract 5032.19, Santa Clara County, California"
"1601","694","11","19","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","11","19","11","19","11","19","0","13","0","13","1590","695","1582","696","1576","704","1576","704","0","13","6","133","0","13","0","13","0","13","6","133","6","133","0","13","8","18","8","18","8","18","0","13","0","13","1500000US060855032192","Block Group 2, Census Tract 5032.19, Santa Clara County, California"
